You ’ Ve god a fever and playing football isn ’ t a good idea for a boy with a fever  What ’ s that on your arm ? , I don ’ t know  It was there when I woke up this morning
Does it hurt ? , A little   but not much
If you are better   but I doubt you will be , Can I help you   sir ?
Oh   what a pity  I'd like to see the doctor as soon as possible  I have a sharp pain in my chest , Let me see  Perhaps I could fit you in at five thirty
No  I can't wait  I feel awful  The dinner appointment has to be canceled , I guess it can't be helped
How kind of you ! Good-bye , Excuse me  I want to pay the bill
Good  Here is the receipt  The dispensary is over there  By the way   will this be covered by your insurance from work ? , No   I'll e paying for myself   but I have private medical insurance
Don't lose this receipt   because insurance companies are very difficult about helping when they don't have the right paperwork , Good Morning  What can I do for you ?
No   I don ’ t  I ' m a tourist , Then you need to register as a new patient  Can I have a look at you ID card ? I need your name   age   occupation   address and contacting number
I ’ d like to try traditional Chinese medicine  I heard it really works quite well if you know what you're doing , All right  Yes   he does  The registration fee is 7 yuan   please
This one here , Ar   Yes  There ’ s a big cavity
Then I might as well have it done now , you ’ d better wait   the gums are swollen  Take the medicine I prescribe and come back in three days
All right   David  Is this for a checkup or a cleaning ? , A checkup  I think I have a bad cavity  Half the side of my head hurts
Let me see  We can see you this afternoon if you can come in at four thirty , Good morning  What seems to be the problem ?
Yes   I bought some medicine at the chemist ’ s  I ’ Ve been taking it for three days , Good  I ’ m going to prescribe something stronger  It will make you feel drowsy   so you certainly should rest
Yes   I have  I had to get a project finished  It ’ s done now   so I can relax a little , Good  Let ’ s take a look at that rash  it looks worse than it is  I ’ m going to prescribe some ointment for it  If the rash doesn ’ t clear up in a few days   come back and see me  Do you have any other symptoms ?
Thanks doctor  I ’ ll get these immediately  Goodbye , Oath   I think I broke my leg
The doctor will be with you in a moment  I just need to ask you a few questions , All right
Health insurance company and policy number ? , I don ’ t have it
Well   this is going to be a very expensive broken leg   Mr  Taylor , Ohhhh !
When did the trouble start ? , I was sick most of the night
Yes  Thirty-eight point seven  Do you have a headache   chestache or throat pain ? , Yes   I have
Yes   It does look a bit soreLet ’ s take your extra way of your chest and give you a few tests , All right   thanks
I ’ m giving you some antibiotic and aspirin  Taking aspirin when you ’ Ve got a fever and take one antibiotic until four hours and go home lie in bed for two days  Take some water then you feel better , What seems to the trouble Mr Brown ?
No appetite   always unaged and I can ’ t sleep well , Did you lose any weight ?
About two month ago , Let me take your blood pressure  You look anilic  Well   MrBrown  I ’ m happy to say it ’ s nothing serious  You just a little run down from overwork
Thank you   doctor  I ’ ll do what you say , Good morning   Doctor !
Have you got a sore throat   too ? , No   but I've got a headache
Well   Mr  Smith  That's a nasty infection you have , Yes  Is there anything you can give me to get rid of it   doctor ?
The pharmacy will give you a discount since you came to the clinic , Great ! What floor is pharmacy on ?
Oh   I think I broke my leg , Here   sir  Sit down in this wheel chair
All right , Name   age and date of birth   please ?
I don't have it , What ?
Oh ! , Hello   Doctor
How long has this been going on ? , About two months  I didn't pay much attention to it in the beginning   but you see   I got fired this morning  I dozed off while we were having an important meeting   right in front of the boss  I was very embarrassed
You haven't lost any weight   have you ? , No   doctor  I've actually put on two pounds
You'll have to have some laboratory examinations to know for sure , What examinations ?
Well done   Fred  Do you know something useful for our promotion for our I-series ? , OK   Let me see  I suppose we must strengthen our promotion   because our brand is still new to some consumers  Maybe we should start our advertising program with our local and overseas distributors simultaneously   because they stand on a better position for selecting the best ways to advertise in market places  Besides   the advertisement fund can encourage them to spend more attention on advertising our products
